fid,id,oid,sr_no,girth_cm,height_m,canopy_dia_m,condition,ownership,society_name,road_name,northing,easting,balanced,special_collar,ward_name,botanical_name,saar_uid,common_name,local_name,economic_i,phenology,flowering,ward,is_rare
trees_display.fid--1672c0a_16c6758e284_-704,18040585,,,14,3,2,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50774061,73.90676144,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024609,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-703,18040586,,,14,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50780084,73.90677676,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024612,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-702,18040587,,,12,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.5077719,73.90676737,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024610,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-701,18040588,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.5078037,73.90678279,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024613,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-700,18040589,,,16,4,2,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50773555,73.90677463,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024614,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6ff,18040590,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.5078002,73.90677441,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024615,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6fe,18040591,,,14,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50771431,73.90677196,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024616,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6fd,18040592,,,10,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50771482,73.90676947,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024617,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6fc,18040593,,,14,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50764441,73.90673149,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024618,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6fb,18040594,,,14,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50769465,73.90674692,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024619,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6fa,18040595,,,10,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50772421,73.9067506,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024620,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6f9,18040596,,,14,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50768924,73.9067962,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024621,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6f8,18040597,,,10,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50768256,73.90676368,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024622,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6f7,18040598,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50768701,73.90679017,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024623,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6f6,18040599,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50768384,73.9068019,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024624,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6f5,18040600,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50766857,73.9067838,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024625,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6f4,18040601,,,14,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50766857,73.90677273,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024626,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6f3,18040602,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50767652,73.90678782,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024627,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6f2,18040603,,,14,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50775092,73.90676267,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024628,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6f1,18040604,,,14,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50769592,73.90680727,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024629,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6f0,18040605,,,14,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50773057,73.90675764,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024630,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6ef,18040606,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50769941,73.90677005,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024631,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6ee,18040607,,,10,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50768829,73.90679117,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024632,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6ed,18040608,,,12,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.5077134,73.90681766,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024633,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6ec,18040609,,,16,4,2,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50769115,73.906762,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024634,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6eb,18040610,,,14,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50765141,73.90674122,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024635,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6ea,18040611,,,14,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50771245,73.90681028,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024636,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6e9,18040612,,,12,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50770704,73.90679151,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024637,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6e8,18040613,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50771149,73.9067496,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024638,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6e7,18040614,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50772072,73.90675832,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024639,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6e6,18040615,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50773661,73.90674759,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024640,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6e5,18040616,,,14,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50774583,73.90675362,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024641,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6e4,18040617,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50768161,73.90675664,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024642,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6e3,18040618,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50772898,73.90674558,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024643,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6e2,18040619,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50770609,73.9067553,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024644,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6e1,18040620,,,12,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50770863,73.90679754,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024645,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6e0,18040621,,,12,3,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50766698,73.90675563,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024646,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6df,18040622,,,14,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50764808,73.90672174,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024647,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6de,18040623,,,14,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50766921,73.90676905,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024648,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6dd,18040624,,,12,2,1,Healthy,Private,Sepulchre Cemetry,Pune Solapur Highway Road,18.50765331,73.90683275,True,nan,41,Leucaena leucocephala (Lamk.)De.wit.,4024649,Subabul,Subabul,Timber wood,Seasonal,July-January,41,False
trees_display.fid--1672c0a_16c6758e284_-6dc,18040625,,,70,7,3,Healthy,Private,N/A,Iti Road,18.56004179,73.81338526,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024650,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6db,18040626,,,70,7,3,Healthy,Private,N/A,Iti Road,18.56005895,73.81344024,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024651,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6da,18040627,,,70,7,3,Healthy,Private,N/A,Iti Road,18.56005323,73.81342381,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024652,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6d9,18040628,,,70,6,3,Healthy,Private,N/A,Iti Road,18.56005831,73.81341644,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024654,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6d8,18040629,,,8,3,1,Healthy,Private,Empty Plot,Banner Road,18.56611112,73.78702249,True,nan,9,Pongamia pinnata (L.) Pierre,4024960,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,9,False
trees_display.fid--1672c0a_16c6758e284_-6d7,18040630,,,80,8,3,Healthy,Private,N/A,Iti Road,18.56005164,73.81338224,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024653,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6d6,18040631,,,16,3,1,Healthy,Private,Empty Plot,Banner Road,18.56616261,73.78700137,True,nan,9,Pongamia pinnata (L.) Pierre,4024944,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,9,False
trees_display.fid--1672c0a_16c6758e284_-6d5,18040632,,,80,8,3,Healthy,Private,N/A,Iti Road,18.56003734,73.81339431,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024655,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6d4,18040633,,,34,5,2,Healthy,Private,Empty Plot,Banner Road,18.56614291,73.78714152,True,nan,9,Pongamia pinnata (L.) Pierre,4024957,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,9,False
trees_display.fid--1672c0a_16c6758e284_-6d3,18040634,,,8,3,1,Healthy,Private,Empty Plot,Banner Road,18.56599989,73.78703993,True,nan,9,Santalum album Linn.,4024983,Sandalwood,Chandan,Essential oil,Seasonal,March-October,9,True
trees_display.fid--1672c0a_16c6758e284_-6d2,18040635,,,8,3,1,Healthy,Private,Empty Plot,Banner Road,18.56592265,73.787052,True,nan,9,Pongamia pinnata (L.) Pierre,4024992,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,9,False
trees_display.fid--1672c0a_16c6758e284_-6d1,18040636,,,10,2,1,Healthy,Private,Empty Plot,Banner Road,18.5658683,73.78696449,True,nan,9,Pongamia pinnata (L.) Pierre,4025001,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,9,False
trees_display.fid--1672c0a_16c6758e284_-6d0,18040637,,,15,3,1,Healthy,Private,Empty Plot,Banner Road,18.56592837,73.78714085,True,nan,9,Pongamia pinnata (L.) Pierre,4025010,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,9,False
trees_display.fid--1672c0a_16c6758e284_-6cf,18040638,,,8,3,1,Healthy,Private,Empty Plot,Banner Road,18.56585432,73.78708519,True,nan,9,Pongamia pinnata (L.) Pierre,4025019,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,9,False
trees_display.fid--1672c0a_16c6758e284_-6ce,18040639,,,28,3,1,Healthy,Private,Empty Plot,Banner Road,18.56582635,73.78714453,True,nan,9,Ficus racemosa L.,4025039,Cluster Fig Tree,Umber,Medicinal,Seasonal,March-May,9,False
trees_display.fid--1672c0a_16c6758e284_-6cd,18040640,,,80,8,3,Healthy,Private,N/A,Iti Road,18.56002717,73.81342012,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024656,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6cc,18040641,,,60,6,3,Healthy,Private,N/A,Iti Road,18.56002748,73.81344527,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024657,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6cb,18040642,,,80,8,3,Healthy,Private,N/A,Iti Road,18.56003765,73.8134332,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024658,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6ca,18040643,,,78,8,3,Healthy,Private,N/A,Iti Road,18.56006022,73.81340906,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024660,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6c9,18040644,,,80,8,3,Healthy,Private,N/A,Iti Road,18.56004783,73.81338894,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024659,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6c8,18040645,,,80,8,3,Healthy,Private,N/A,Iti Road,18.56006404,73.81340873,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024661,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6c7,18040646,,,80,8,3,Healthy,Private,N/A,Iti Road,18.56003257,73.8133809,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024662,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6c6,18040647,,,13,3,1,Healthy,Private,Empty Plot,Banner Road,18.56614672,73.78697019,True,nan,9,Pongamia pinnata (L.) Pierre,4024946,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,9,False
trees_display.fid--1672c0a_16c6758e284_-6c5,18040648,,,80,8,4,Healthy,Private,N/A,Iti Road,18.5600332,73.81342784,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024663,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6c4,18040649,,,13,2,1,Healthy,Private,Empty Plot,Banner Road,18.56611112,73.78698696,True,nan,9,Pongamia pinnata (L.) Pierre,4024958,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,9,False
trees_display.fid--1672c0a_16c6758e284_-6c3,18040650,,,8,3,1,Healthy,Private,Empty Plot,Banner Road,18.5659913,73.78706709,True,nan,9,Santalum album Linn.,4024984,Sandalwood,Chandan,Essential oil,Seasonal,March-October,9,True
trees_display.fid--1672c0a_16c6758e284_-6c2,18040651,,,12,2,1,Healthy,Private,Empty Plot,Banner Road,18.56593282,73.78710464,True,nan,9,Pongamia pinnata (L.) Pierre,4024993,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,9,False
trees_display.fid--1672c0a_16c6758e284_-6c1,18040652,,,8,3,1,Healthy,Private,Empty Plot,Banner Road,18.56586258,73.78698293,True,nan,9,Pongamia pinnata (L.) Pierre,4025002,Pongam Tree,Karanj,Medicinal,Seasonal,March-August,9,False
trees_display.fid--1672c0a_16c6758e284_-6c0,18040653,,,36,6,3,Healthy,Private,Empty Plot,Banner Road,18.56595984,73.78716197,True,nan,9,Ficus racemosa L.,4025011,Cluster Fig Tree,Umber,Medicinal,Seasonal,March-May,9,False
trees_display.fid--1672c0a_16c6758e284_-6bf,18040654,,,80,8,3,Healthy,Private,N/A,Iti Road,18.56005164,73.8133923,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024664,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6be,18040655,,,70,8,3,Healthy,Private,N/A,Iti Road,18.56004496,73.81341174,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024665,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6bd,18040656,,,70,9,3,Healthy,Private,N/A,Iti Road,18.56005514,73.81338123,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024666,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6bc,18040657,,,80,8,3,Healthy,Private,N/A,Iti Road,18.56003702,73.81346673,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024668,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
trees_display.fid--1672c0a_16c6758e284_-6bb,18040658,,,80,8,3,Healthy,Private,N/A,Iti Road,18.56002971,73.81342549,True,nan,8,Leucaena leucocephala (Lamk.)De.wit.,4024667,Subabul,Subabul,Timber wood,Seasonal,July-January,8,False
